strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,label
A/Quebec/208/2018,3.9194443219376778,-1.3750727274203625,8.64109788364157,2.8326393908545033,0.7108025737904076,-6.5528530743856015,6.278867617865248,8.52339112153938,8.415785642717019,-7.840910419141919,4
A/Texas/6995/2018,3.4407317376995485,-1.4306875060280995,9.233037715305183,2.232255184572803,0.07246644303093458,-7.426153328927955,5.6025686068323415,8.671221302705048,8.095214206848375,-7.516770177935668,4
A/Bahrain/RVT0140/2018,4.00882584875036,-1.0825443640903398,9.259377479643815,2.7807814787009515,0.07493494380017648,-6.608199802955987,5.807709356432223,8.883423283732824,7.8992901942946405,-7.6025675475798815,4
A/Bahrain/RVT0147/2018,4.562251817252103,-1.8875612986216457,10.070396008937704,3.8905759864296994,0.8974093417701852,-7.01281330780646,6.959858672472814,9.075115783055017,7.941068436185896,-7.1434681373040725,4
A/England/6942/2018,3.6934322221979623,-1.2578999161656936,9.023881391247713,2.6490475484069025,0.027790881372306984,-7.238354394585962,5.857540213857702,8.72010355238051,8.224886935364973,-7.350273171467051,4
A/England/7013/2018,4.421286323673251,-2.1327623164312866,9.253821451180947,3.9163299112159606,1.0470367101042892,-7.436306978146859,7.290436528607344,8.794271838774641,8.799913965556756,-6.919364296891977,4
A/Japan/7163/2018,4.477213694052693,-1.2728809534249836,10.56059829129128,2.1998822183528266,-0.5376603995160217,-6.664189995401738,6.400701029374037,8.580657460781588,8.491727381226793,-8.248769146103122,4
A/BritishColumbia/087/2018,3.525993254806343,-1.0841229045461174,11.417918229137051,1.901575406490034,-0.9005706516225487,-9.06385067817414,5.444464129460624,8.863434687426066,8.27200451063214,-9.015952911547362,4
A/Colorado/6448/2017,3.727546274492659,-1.0859944815501439,8.913117766956523,2.2299554855302866,-0.11481056693373266,-6.366945257003535,6.1374290686252,8.489418527560474,8.660233749168315,-7.870382161629518,4
A/Germany/7133/2018,3.5353642896456723,-1.1088719405490859,9.264511145183032,2.298321178306539,-0.23028551991659915,-6.886006841520163,6.705534126231869,8.09925014194106,9.663961614809056,-8.8806281157949,4
A/Germany/7344/2018,4.053822244560539,-0.730164817792414,8.852058024708217,2.2711830281257326,-0.5139349614493228,-6.654462614197873,6.692213368374047,8.422374096004248,9.790507391191104,-8.82585633335348,4
A/Germany/7360/2018,4.5085576040218225,-0.1025271145873263,9.615730518690055,1.805625083720458,-1.0140137465035262,-7.177407857603063,6.4140778147810265,8.772874128155282,9.67977026362443,-10.270959372325127,4
A/Japan/7160/2018,3.9755028736801665,-1.1720594767695733,10.565201861213058,1.9748563005538513,-0.7397114094866711,-6.672236471052078,7.102274301765247,7.933802376869783,10.000186560874777,-9.744074877343959,4
A/Japan/NHRC_FDX70352/2018,4.731851608634566,-1.5941046680923636,11.307489852418238,3.5449220128739647,-0.7994852632845353,-6.633805438478693,7.684793597479981,8.424651372071077,9.701026059750683,-7.170933424128634,4
A/Bahrain/RVT0142/2018,3.239141602141178,-1.8877236670835782,9.951396011083103,2.7099564588319205,-0.04580729545062934,-10.083392244210772,6.519008278516858,9.041389409555705,8.8590241163369,-7.866592240077576,4
A/Ontario/221/2018,4.497483360346884,-1.4936457376231655,11.24237433612436,2.904236451782237,0.7385066582755931,-7.166961328147728,5.914022780288125,8.836338310552323,7.033923925299608,-7.951847271448825,4
A/Hawaii/6469/2017,3.711001319388605,-1.7731269613844638,9.18665969379912,2.5592172212476734,0.556363168198508,-7.3700665233240175,6.021490849055926,8.829478888786063,7.830148284837398,-7.062576082036939,4
A/Idaho/6787/2018,3.81251695414312,-1.243709825652338,8.620424850770108,2.1782816797220197,0.47707406342679753,-6.8013754172474465,6.032646800506633,8.635693708575701,8.257651262531361,-8.185119918422258,4
A/Ontario/120/2018,4.149867421558933,-1.7096013308378624,9.37215248285557,2.7125260030163045,0.5188834378506547,-6.598841570358473,6.275528083010737,8.72621315620183,7.943106170667073,-7.112243183622399,4
A/Quebec/320/2017,3.725393602435644,-1.6953301502890594,8.632074781401139,2.2821230212463073,0.2676257462121034,-7.225538879290738,6.252859138569283,8.700388664777234,8.500743185883533,-7.225387204731206,4
A/Spain/7191/2018,3.4663280562426304,-2.1802406501007137,9.217332671103259,1.9875079204901678,0.6282716900091387,-6.281033862485499,6.3111547560454175,8.57829837834565,8.529344262797407,-7.356429955206108,4
A/Bahrain/RVT0145/2018,4.377800343853528,-0.6900764275365591,8.982613046024927,4.063022847697121,-1.0827823857565027,-8.602691199283734,7.673077965982968,8.723905190769127,11.396245416272652,-9.252131418096189,4
A/BritishColumbia/079/2018,3.0478112603039667,-0.7131223153920995,9.639075661201925,1.5696659026632758,2.5063093680471416,-7.668684184417369,6.966662649549814,8.63061744300294,7.315284522550825,-8.266779151529486,4
A/Germany/7402/2018,4.438440663350573,-1.3851885621707778,11.176785651855981,3.18983142701549,-1.5008378803241502,-8.692764230557009,6.497658196709447,9.234185707351644,8.688808266505198,-7.157527661813776,4
A/Guam/7362/2018,4.0983381286882885,-1.6868057879778313,8.829476258720685,0.6469293310112745,0.4174294781338149,-8.862988059372604,5.694211464602373,7.961849597025495,7.703585348538713,-9.113548450595092,4
A/Japan/6850/2018,3.737660234594267,-1.5059511291922005,9.020344263622436,3.8319215771288415,1.2849152902461976,-7.776636182540245,6.831693843888883,8.30396737283979,8.853112958390946,-8.297956800735633,4
A/Ontario/049/2018,4.411626040046093,-2.066191522076132,10.903481113188667,2.5368738945863867,-0.24390482647447714,-7.122999891191033,6.6735642411813165,8.701442439158994,8.248915180441058,-6.986875254231194,4
A/Quebec/212/2018,4.050213759120303,-2.4404420402759612,8.612151812746195,4.006679428534464,-0.9087973570144307,-7.077947615082581,5.724949519904701,7.62961636017538,7.080502681667973,-8.781119283026584,4
A/BritishColumbia/047/2018,4.448762325868639,-2.2121455915238775,9.057307942142328,1.9832613819194769,0.41408767760584286,-7.978527910599677,5.546521211538625,10.029869532623291,7.108646314571403,-5.595125434957493,4
A/California/NHRC_MAP4061A/2017,3.6048796275613535,-1.7658936057920798,7.810949611965989,2.6910650529828786,0.989911242942758,-5.236339865631951,1.889841065473894,8.87466069038575,8.269930615406617,-6.5770496997427905,4
A/Washington/6663/2017,4.099896446167727,-0.8832318653897848,7.659233014179477,1.9051611619433235,1.8959951486078777,-5.948021267412325,2.1538407504037895,8.044211190561619,8.258491786403875,-6.46536516307351,4
A/England/7126/2018,3.9303894159762423,-1.08016213771133,6.922234671468591,1.844401773609935,0.8018164119938457,-5.616192897771652,4.3191899748392615,9.288038984600371,7.228314200291656,-6.554611815176577,4
A/England/7335/2018,5.778386646174513,-0.3237413581616678,5.579951358901695,2.467698963693807,1.2829324264777953,-5.050613988070339,5.08053272010632,10.779656117601549,8.606697796679482,-8.657749554198233,4
A/Ontario/157/2018,3.8546899842840268,-1.1687831689728985,7.031271740095794,1.9276383113801205,0.9765646545258011,-5.6423325684941465,4.372596268699859,9.248958243278903,7.100969365185756,-6.537045735735206,4
A/Ontario/321/2017,4.24882568941596,-1.0314781425854556,7.071568152054142,2.046231921145275,0.8666803537899876,-5.475621159100342,4.434030144563229,9.35465237556296,7.13139854037109,-6.093987923659998,4
A/Ontario/322/2017,3.8908226902149683,-1.0820044512303728,7.228142208823991,1.703514668443728,0.8169258509412188,-5.624151151907331,4.1959540812488445,9.302809458692003,6.950555395875819,-6.625240414068336,4
A/Quebec/160/2018,4.724547684182339,-0.6939697906407238,7.3600736420677215,2.4323638475009894,1.296467714397987,-5.434544192200848,4.156781321712221,10.615297380200937,6.194241607420234,-7.505996044318013,4
A/Spain/7259/2018,3.797486829871883,-1.3609350548434471,6.9594296926561885,2.6821351066752053,2.138615663755118,-6.2059797900729485,4.577355740574177,10.861849912378037,6.1677118273442675,-6.625805025023468,4
A/Japan/FDX70336/2018,4.181257298171963,-1.9487260334998693,7.007180242663583,3.6543738631654157,2.0632711985900514,-7.921616754569795,4.96751950290438,11.658236346949776,6.583308510559112,-5.405468093852063,4
A/NewMexico/7375/2018,6.533922241242089,-0.7745622449532054,7.070420990265122,2.3344845825423444,0.11369653998422188,-4.010594207360137,5.730220010771654,10.605791748575808,8.669043795152215,-7.428240789307236,4
A/Quebec/054/2018,4.261449085917688,-2.1396134784399194,9.910403553741467,2.761506033618417,2.5647614601127393,-6.07109172101091,4.866567568340663,12.845041010031235,4.28455077957673,-6.892056868493077,4
A/Quebec/204/2018,6.45514120251601,-0.17372960002267263,7.741421381399096,-0.008608473605662588,2.641570685181845,-7.327291932747451,4.7799403462004655,9.592939628917618,6.914240354127411,-7.3535074482456535,4
A/England/7127/2018,6.025694585964283,-0.5870897327208227,8.135027419312223,3.627366179573224,3.1846931748982663,-3.5270319566032633,5.411591804585736,10.247842772408816,7.291222174606492,-10.50324475358941,4
A/Israel/C6192/2017,2.7568632635817307,-0.05811646385868995,7.212397082714719,2.6973712209762795,-0.6422898702949906,-4.909191178944346,1.0619381809442225,7.83899028926082,6.726328513549519,-5.565801214414032,4
A/Italy/7152/2018,4.611293274529264,-1.9643646614566703,11.93221290104161,3.709567404468253,-0.38564575449921595,-5.521678038098351,1.841321241337121,8.696407384899427,10.26955261511052,-7.04978344074054,4
A/Ontario/175/2018,3.579881195543297,-2.4448706018211257,10.382580615478563,4.1164279560553725,0.9933628721801605,-6.3624440442380505,2.199444292132907,8.341712764171353,9.530338914759172,-6.860400844592853,4
A/Georgia/6681/2018,4.918771177050573,-1.0656565251221206,9.671126425824427,1.538900205091025,-0.6357445353852902,-6.938736970293413,4.8865976300219245,10.2358649247009,6.793086317910232,-6.556671825675709,4
A/Germany/7218/2018,5.577837596231341,0.6622922360557109,8.203374074938594,1.2411504059253358,-0.11920697544524417,-4.352756475330235,3.691386015923158,11.7154444741449,7.150420817168824,-10.690577883758394,4
A/Italy/7366/2018,4.933617417814231,-0.5835591200308903,9.65811547728322,2.5385277356370892,-0.853938073767182,-6.686738694324973,7.763680068566556,8.314010104818312,11.355420772604745,-10.601186973583847,4
A/Colorado/6456/2017,1.2421143381359885,-1.0538930984549095,8.572161741637945,3.4093278404015397,0.2253705273059308,-6.511769390750064,0.764429446838494,9.30973654133279,11.415314367633705,-9.553982643271643,4
A/Quebec/308/2017,5.403571867917337,-0.9774477914128744,8.444279356045108,5.897147539931336,1.448256049701224,-5.034899330356644,1.4924384064226315,8.987157659856166,11.866048355142802,-7.7416016489930986,4
A/Texas/7433/2017,1.8268745496712504,-1.7472114694701684,9.875408150142565,2.359195951031665,0.6613428247882397,-6.831699272469166,6.718627768018374,9.863291935112672,7.3212672848136355,-8.533067716935456,4
A/Alberta/025/2018,6.387755631478086,-4.497701351057411,5.043370125296751,0.6516213522375317,-0.3410754368639815,-7.245321824289933,1.4261669067752933,13.829421183374027,10.209788078270883,-9.581727004117857,4
A/Alberta/053/2017,5.78300232831655,-4.608668689841738,5.018155933088652,1.6541713817382204,-0.5461788141257052,-7.362211782609205,2.1369165324889647,13.027458976680515,10.098326850814303,-7.850428635219522,4
A/Japan/RGN0214/2017,4.938766699697357,-4.6104666839895305,5.4582057340125525,1.2179774851235134,-0.13399913101912864,-7.405014368366424,2.140234544162207,12.00836119867044,9.279668967110549,-7.569343319672677,4
A/Alberta/419/2017,5.339767090495896,-5.078212857745623,5.296006118435541,1.014062630040127,-0.6001317572427289,-7.985990615507005,2.2111388249053285,12.660284384571009,10.231843957442093,-7.5709339754534595,4
A/Quebec/100/2018,5.057971824614533,-6.732553541824112,4.832741475028334,2.8406086767031478,1.1107996493962298,-8.40271242214011,3.8674363799317484,12.112415417719697,11.781848750421089,-7.373845942089759,4
A/Quebec/187/2018,5.268569382791476,-5.088577391242917,5.221783482603277,1.0703958549368722,-0.8722058488293637,-7.700740089691042,2.5275943429751964,12.407955009398558,10.699432972705736,-7.618117943548707,4
A/Italy/7027/2018,5.933818991027294,-5.100897556163458,5.608570267451149,1.001234499195523,-0.45744625577696585,-8.721782700712616,1.2527254065553461,14.202876312487403,9.600398803299093,-7.914166286884361,4
A/Oklahoma/6576/2018,5.113539237754946,-5.4279205639849595,4.909583186614025,0.5278107670453607,-0.8078813546779099,-8.559471404028569,2.364538572736778,12.721014668239969,11.61994530223729,-8.507280182578052,4
A/Texas/6584/2017,4.778792225214422,-5.4257240692054145,5.620903439837594,1.4986756634040894,-0.5250260484111418,-8.66336993091863,2.2271318003745444,12.636153753282178,10.005922587206522,-6.964813960127543,4
A/Germany/7135/2018,5.346184362133219,-5.98239279467007,6.221888877829201,1.756939379277721,0.35920139412952024,-8.562599874217895,2.3465474969600875,12.8276328497668,9.307870752903366,-6.123345619747272,4
A/Germany/7401/2018,6.266529486254676,-7.347731071038897,6.038267767274403,3.4287859913229215,0.5889625341388051,-9.323024261354364,3.485336993121417,13.553904816908213,11.422218795149403,-5.385122716664688,4
A/Germany/7409/2018,6.494386482338942,-6.298211557052133,7.535337072262717,0.09207669147674467,0.8705445241432394,-9.197274381246881,0.5238990131839059,14.696092138708973,8.48598616408698,-8.417352776408189,4
A/Ontario/039/2018,4.462784011437994,-5.55905758908148,7.005019136014938,-0.6454764294704197,-1.6932968020058177,-10.236948535306501,0.6013176645746297,13.019299761425604,11.244743124172984,-8.764406588358186,4
A/Quebec/301/2017,5.522106137642005,-5.84011036779381,5.345511880944584,1.6088992643490756,0.9385477647011102,-8.037702274545882,2.574464869549002,12.783193411592462,9.679338901507581,-6.952234777598566,4
A/England/7014/2018,7.6598264795054405,-1.7646292512815769,8.033586930971786,3.109316573492819,1.4487211366545605,-3.158558836927387,6.838319660235449,10.732437114509217,8.704910107629381,-7.437259779997765,4
A/Ontario/219/2018,4.065739119553598,-2.0518722757582064,12.11248174813175,7.197919506075285,3.2035584324460884,-4.548010929610599,2.4551575216587684,9.465963968944875,10.17478363199477,-9.93053112222036,-1
A/Spain/7044/2018,3.975419599151727,-1.7319532095740078,11.77335010948562,4.288666489187954,0.7291746370193717,-6.892091395370201,-0.5282259171146146,9.515473428354136,9.117081073689619,-7.120195506472859,4
A/Spain/7190/2018,4.693371497317878,-0.2265863625241822,10.184182205205465,4.522143149782124,1.449876602797468,-6.752080515271778,-1.6187502268733953,10.305835171600439,9.920704551407395,-9.984990105066219,4
A/Ontario/110/2018,4.763308081075384,-0.2235568525447489,8.09165910962116,4.680372288879894,-1.3385283432883093,-9.927812367948931,5.697437397291137,10.422189243982565,9.734895235851102,-6.511800588785892,4
A/Germany/6943/2018,6.353163881082858,-0.7774243255886588,9.92846330215125,0.7808404107573687,0.022887747252734507,-8.887850900990617,2.4482707692978467,13.366538946940645,5.187179290533115,-7.741570565752586,4
A/Ontario/102/2018,2.6031831343891656,-0.162559736179897,7.126960545717378,4.225095990324378,-0.2380424035368655,-3.956224998200127,6.044019329055146,12.323294801803081,8.231667900438088,-8.700449855747957,4
A/Ontario/205/2018,3.9432824382956153,-1.2028669509600929,12.58501349007209,-2.32361221881091,-2.1948212326505434,-5.248388516461365,4.188487160886992,11.259488663136539,7.913279304284275,-10.695645092790242,-1
A/Ontario/196/2018,8.227993981684756,0.17867466893989747,11.02573194709639,0.3234663112063958,-0.38291059310717984,-4.617832368159101,3.245488594716278,12.802073385272072,6.493982461843455,-10.897306658610352,-1
A/Quebec/211/2018,4.345354153138188,0.14826233802586508,8.866425439093762,6.474458517805077,2.2454811190582924,-6.988992486045052,4.2275173805925395,14.765542375541783,4.770198930879178,-8.394252837034232,-1
A/Alberta/154/2016,2.919084910679796,-2.282991739035376,3.0177563911621825,-0.6544203186892371,3.018407259796941,-1.7959839042932055,-0.6115130214114017,7.724463149603025,9.302375127026965,-3.2434340892160445,4
A/Basel/USB003124.4/2017,1.8833399901479337,-1.6121845480230612,5.099640027935215,0.505375337924333,2.0140437215211846,-2.0624447175120704,0.6647152462911464,5.816210554992788,6.746309524550305,-2.971953571779623,4
A/Shandong-Zhifu/1666/2016,1.8366888165346122,-1.3574868141478202,4.763525498406287,0.5353429635830287,1.773099523142833,-2.1572026853125323,0.7350702395722208,5.465833667779905,6.126768340832042,-2.9116995098412404,4
