,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
A/Germany/7345/2018,67,63,64,68,58,57,58,58,60,59,63,58,57,64,64,65,59,57,59,63,62,60,62,61,58,59,61,64,57,55,61,61,63,62,60,64,59,51,56,56,57,58,58,60,63,60,69,55,58,59,56,58,60,58,60,62,58,58,66,69,68,65,60,60,59,59,57,59,58,59,56,64,52,52,58,65,67,59,56,59,55,40,44,40,35,38,35,38,42,37,42,41,45,44,43,49,47,49,43,45,50,40,40,29,52,40,43,39,38,40,36,41,44,41,39,43,40,41,46,45,41,35,35,35,39,35,42,43,44,46,37,38,37,33,38,45,46,41,40,46,45,41,37,42,43,40,42,45,46,41,51,0,44,55,53,49,56,59,58,55,49,46,47,59,53,48,51,51,47,47,49,47,50,49,46,48,53,45,44,46,47,46,49,49,51,52,48,50,50,46,47,45,48,48,47,46,48,47,47,48,49,49,46,46,46,43,47,47,47,45,48,49,49,46,45,47,49,47,50,46,46,48,48,54,48,55,23,82,87,81,84,83,87,89,87,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,96,91,66,82,79,54
A/Germany/8918/2019,60,55,58,62,48,49,48,48,50,49,53,48,47,54,52,55,49,49,49,55,52,50,52,51,48,50,52,55,48,46,52,51,53,52,50,56,49,49,47,47,46,49,51,51,52,49,61,45,48,49,46,48,50,48,50,52,48,48,56,59,58,53,48,50,50,49,47,48,49,50,49,54,49,43,53,55,57,50,46,50,46,16,20,16,13,16,15,18,22,23,18,15,19,22,19,25,23,25,19,24,30,20,20,33,32,26,29,25,24,26,24,25,30,27,27,29,26,29,22,21,27,31,31,31,25,21,18,19,20,24,13,14,17,15,24,33,32,27,26,32,31,21,17,22,25,17,19,22,20,17,27,44,0,31,29,27,34,38,40,37,31,28,29,43,35,30,33,33,31,31,33,31,34,33,30,32,35,27,26,28,29,28,33,33,35,37,32,32,32,28,29,27,28,30,29,28,30,29,29,30,31,33,30,30,30,27,31,31,31,29,32,33,33,30,27,29,31,31,30,30,30,30,30,36,30,37,43,70,82,74,77,78,81,82,81,83,84,83,86,85,89,87,91,88,88,90,89,85,87,86,85,88,85,64,69,66,53
A/California/191/2019,70,65,68,72,63,64,63,63,65,64,68,59,60,69,69,70,64,64,64,70,67,65,67,66,63,65,67,70,63,61,67,66,68,67,61,71,64,62,60,60,61,64,66,66,65,60,76,60,63,62,59,63,65,63,65,67,63,63,71,74,73,68,63,65,63,64,62,62,64,65,64,69,62,58,68,68,72,65,61,65,61,27,31,29,22,25,26,29,31,34,30,30,32,35,32,38,36,38,32,33,41,31,31,44,39,37,40,36,35,37,35,38,41,38,38,40,37,40,35,34,38,41,41,41,36,32,31,32,33,35,26,27,28,26,35,44,43,38,37,43,42,32,28,33,36,30,32,35,33,30,40,55,31,0,6,16,43,46,51,48,42,39,40,54,45,41,44,44,42,42,44,42,45,44,41,43,44,38,37,39,40,39,44,44,46,48,43,43,43,39,40,38,41,41,40,39,41,40,40,41,42,44,41,41,41,38,42,42,42,40,43,44,44,41,38,40,40,42,45,41,41,41,41,45,41,46,56,81,91,83,86,85,90,89,90,92,93,92,95,94,98,96,100,95,97,97,98,94,94,93,94,95,92,75,75,72,63
A/Mississippi/41/2019,68,63,66,70,61,62,61,61,63,62,66,57,58,67,67,68,62,62,62,68,65,63,65,64,61,63,65,68,61,59,65,64,66,65,59,69,62,60,60,60,59,62,64,64,63,58,74,58,61,60,57,61,63,61,63,65,61,61,69,72,71,66,61,63,61,62,60,60,62,63,62,67,60,56,66,66,70,63,59,63,59,25,29,27,20,23,24,27,29,32,28,28,30,33,30,36,34,36,30,31,39,29,29,42,37,35,38,34,33,35,33,36,39,36,36,38,35,38,33,32,36,40,40,40,34,30,29,30,31,33,24,25,26,24,33,42,41,36,35,41,40,30,26,31,34,28,30,33,31,28,38,53,29,6,0,14,41,44,49,46,40,37,38,52,44,39,42,42,40,40,42,40,43,42,39,41,42,36,35,37,38,37,42,42,44,46,41,41,41,37,38,36,39,39,38,37,39,38,38,39,40,42,39,39,39,36,40,40,40,38,41,42,42,39,36,38,40,40,43,39,39,39,39,43,39,44,54,79,89,81,84,83,88,87,88,90,91,90,93,92,96,94,98,93,95,95,96,92,92,91,92,93,90,73,75,72,61
A/Homosapien/China/LS340/2019,68,63,66,70,57,58,57,57,59,58,62,55,56,63,63,64,58,58,58,64,61,59,61,60,57,59,61,64,57,55,61,60,62,61,57,65,58,54,56,56,55,58,60,60,59,54,70,54,57,58,53,57,59,57,59,61,57,57,65,68,67,62,57,59,59,58,56,58,58,59,58,63,56,52,62,62,66,57,55,59,55,21,25,23,16,19,20,23,25,28,24,24,26,29,26,32,30,28,26,27,35,25,25,38,35,31,34,30,29,31,29,32,35,32,32,34,31,34,29,28,32,36,36,36,30,26,25,26,27,27,20,21,22,20,29,38,37,32,31,37,36,26,22,27,30,24,26,29,29,24,32,49,27,16,14,0,33,36,43,40,34,31,32,46,38,33,36,36,34,34,36,34,37,36,33,35,36,30,29,31,32,31,36,36,38,40,35,35,35,31,32,30,33,33,32,31,33,32,32,33,34,36,33,33,33,30,34,34,34,32,35,36,36,33,30,32,34,34,37,33,33,33,33,37,33,38,50,77,83,75,78,77,82,81,82,84,85,84,87,86,90,88,92,87,89,89,90,86,86,85,86,87,84,67,75,72,55
A/Maine/43/2019,74,71,74,78,64,65,62,64,66,65,69,64,63,70,70,71,65,65,65,71,68,66,68,67,64,66,68,71,64,63,68,67,69,66,68,72,65,61,63,63,62,65,67,67,64,61,77,61,64,65,60,64,65,64,66,68,64,64,72,75,74,69,64,66,66,65,63,65,65,66,65,70,63,59,67,69,73,64,62,65,61,30,34,30,27,30,29,30,32,37,32,29,33,36,33,29,27,19,21,38,42,34,34,45,44,40,43,37,38,40,38,39,44,41,41,43,40,43,24,34,41,43,43,43,37,35,30,33,34,34,27,28,31,29,38,47,46,41,40,46,45,33,31,36,37,25,27,26,22,21,23,56,34,43,41,33,0,12,50,47,41,38,39,51,45,40,43,43,41,40,43,40,44,43,40,42,45,37,36,38,39,38,43,43,45,47,42,42,42,38,39,37,40,40,39,38,40,39,39,40,41,43,40,40,40,37,41,41,41,39,42,41,43,40,37,39,41,41,44,40,40,37,40,46,40,47,52,83,89,81,84,83,88,89,88,90,91,90,93,92,96,94,98,95,95,97,96,92,94,93,90,89,90,71,83,82,59
A/Pennsylvania/02/2020,78,73,76,80,68,69,66,68,70,69,73,68,67,74,74,75,69,69,69,75,72,70,72,71,68,70,72,75,68,67,72,71,73,70,72,76,69,65,67,67,66,68,70,70,68,65,81,65,68,69,64,68,70,68,70,72,68,68,76,79,78,71,66,70,70,69,67,69,69,70,69,74,67,63,71,73,77,68,66,68,65,34,38,34,31,34,33,34,36,41,34,33,37,40,37,33,31,23,25,42,46,38,38,49,48,44,47,41,42,44,42,43,48,45,45,47,44,47,28,39,45,47,47,47,41,39,34,37,38,38,31,32,35,33,42,51,50,45,44,50,49,37,35,40,41,29,31,30,26,25,27,59,38,46,44,36,12,0,52,49,45,42,43,53,49,44,47,47,45,44,47,44,48,47,44,46,49,41,40,42,43,42,47,47,49,51,46,46,46,42,43,41,44,44,43,42,44,43,43,44,45,47,44,44,44,41,45,45,45,43,46,45,47,44,41,43,45,45,48,44,44,41,44,50,44,51,56,88,93,85,88,87,92,93,92,94,95,94,97,96,100,98,102,99,99,101,100,96,98,97,94,95,94,75,85,84,63
A/Tennessee/21/2020,77,75,78,82,60,63,62,62,64,63,65,62,61,68,68,69,63,61,63,69,66,64,66,65,62,64,66,69,62,60,66,65,67,66,64,70,61,60,61,61,60,63,65,65,64,61,75,59,62,63,60,62,64,62,64,66,62,62,68,73,72,69,64,64,64,63,61,63,63,64,63,68,61,57,67,69,69,62,60,64,60,36,40,36,31,34,31,34,38,41,36,37,41,41,39,45,43,41,39,42,46,36,36,47,48,41,44,38,39,41,39,42,43,42,42,44,39,44,42,39,43,47,47,47,38,37,38,39,39,36,33,34,33,33,42,51,50,43,44,50,49,37,31,38,41,37,39,42,40,37,45,58,40,51,49,43,50,52,0,11,19,14,15,15,23,14,21,19,31,31,33,31,34,33,30,32,33,27,26,28,29,28,33,33,35,37,32,32,32,28,29,27,30,30,29,28,30,29,27,30,32,33,30,30,30,27,31,31,31,29,32,33,33,28,27,29,29,33,34,30,30,30,30,36,30,37,59,87,98,90,93,92,97,98,97,99,100,99,102,101,105,103,107,104,104,106,105,101,103,102,101,102,99,78,86,85,65
A/Massachusetts/38/2019,74,72,75,79,59,60,59,59,61,60,62,59,58,65,65,66,60,58,60,66,63,61,63,62,59,59,63,66,59,57,63,62,64,63,61,67,60,57,58,58,57,60,62,62,61,58,72,56,59,60,57,59,61,59,61,63,59,59,65,70,69,66,61,61,61,60,58,60,60,61,60,65,58,54,64,66,68,59,57,61,57,33,37,33,28,31,28,31,35,38,33,34,38,39,36,42,40,38,36,39,43,33,33,44,45,39,42,36,37,39,37,40,41,40,40,42,39,42,39,36,40,44,44,44,36,34,35,36,36,33,30,31,30,30,39,48,47,40,41,47,46,34,28,35,38,34,36,39,37,34,42,55,37,48,46,40,47,49,11,0,16,11,12,14,20,11,18,16,28,28,30,28,31,30,27,29,30,24,23,25,26,25,30,30,32,34,29,29,29,25,26,24,27,27,26,25,27,26,24,27,29,30,27,27,27,24,28,28,28,26,29,30,30,27,24,26,28,30,31,27,27,27,27,33,27,34,56,84,95,87,90,89,94,95,94,96,97,96,99,98,102,100,104,101,101,103,102,98,100,99,98,99,96,75,86,83,62
A/SouthAustralia/184/2018,70,66,69,73,51,52,51,51,53,52,54,51,50,57,57,58,52,50,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,54,54,53,50,64,48,51,52,49,51,53,51,53,55,51,51,57,62,61,58,53,53,53,52,50,52,52,53,52,57,50,46,56,56,60,51,49,53,49,27,29,27,22,25,22,25,29,32,29,28,32,33,30,36,34,32,30,33,37,27,27,38,39,33,36,30,31,33,31,34,37,34,34,36,33,36,33,30,34,38,38,38,30,28,29,30,30,27,24,25,24,24,33,42,41,36,35,41,40,28,22,29,32,28,30,33,31,28,36,49,31,42,40,34,41,45,19,16,0,7,8,22,10,9,6,12,22,22,24,22,25,24,21,23,24,18,17,19,20,19,24,24,26,28,23,23,23,19,20,18,21,19,20,19,21,20,18,21,23,24,21,21,21,18,22,22,22,20,23,24,24,21,18,20,22,24,25,21,21,21,21,27,21,28,50,80,87,79,82,81,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,91,88,67,80,77,54
A/Wisconsin/103/2018,67,63,66,70,50,51,50,50,52,51,53,50,49,56,56,57,51,49,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,52,49,63,47,50,51,48,50,52,50,52,54,50,50,56,61,60,57,52,52,52,51,49,51,51,52,51,56,49,45,55,57,59,50,48,52,48,24,28,24,19,22,19,22,26,29,26,25,29,30,27,33,31,29,27,30,34,24,24,35,36,30,33,27,28,30,28,31,34,31,31,33,30,33,30,27,31,35,35,35,27,25,26,27,27,24,21,22,21,21,30,39,38,33,32,38,37,25,19,26,29,25,27,30,28,25,33,46,28,39,37,31,38,42,14,11,7,0,3,17,13,4,9,9,19,19,21,19,22,21,18,20,23,15,14,16,17,16,21,21,23,25,18,18,18,16,17,15,18,18,17,16,18,17,15,18,20,21,18,18,18,15,19,19,19,17,20,21,21,18,15,17,19,21,22,18,18,18,18,24,16,25,47,77,86,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,89,90,87,66,77,74,53
A/SouthAustralia/26/2018,68,64,67,71,51,52,51,51,53,52,54,51,50,57,57,58,52,50,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,54,54,53,50,64,48,51,52,49,51,53,51,53,55,51,51,57,62,61,58,53,53,53,52,50,52,52,53,52,57,50,46,56,58,60,51,49,53,49,25,29,25,20,23,20,23,27,30,27,26,30,31,28,34,32,30,28,31,35,25,25,36,37,31,34,28,29,31,29,32,35,32,32,34,31,34,31,28,32,36,36,36,28,26,27,28,28,25,22,23,22,22,31,40,39,34,33,39,38,26,20,27,30,26,28,31,29,26,34,47,29,40,38,32,39,43,15,12,8,3,0,18,14,5,10,10,20,20,22,20,23,22,19,21,24,16,15,17,18,17,22,22,24,26,21,21,21,17,18,16,19,19,18,17,19,18,16,19,21,22,19,19,19,16,20,20,20,18,21,22,22,19,16,18,20,22,23,19,19,19,19,25,19,26,48,78,87,79,82,81,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,91,88,67,78,75,54
A/Colorado/44/2019,80,78,81,85,63,66,63,65,67,66,68,65,64,71,71,72,66,64,66,72,69,67,69,68,65,67,69,72,65,63,69,68,70,69,67,73,66,63,64,64,63,66,66,68,67,64,78,62,65,66,63,65,67,65,67,69,65,65,71,76,75,72,67,67,67,66,62,66,66,67,66,71,64,60,70,72,74,65,63,65,61,39,43,39,34,37,34,37,41,44,39,40,44,45,42,48,46,44,42,45,49,39,39,48,51,45,48,42,43,45,43,46,47,46,46,48,45,48,45,42,46,50,50,50,42,40,41,42,42,39,36,37,36,36,45,52,53,46,47,53,50,40,34,41,44,40,42,45,43,40,46,59,43,54,52,46,51,53,15,14,22,17,18,0,26,17,24,22,34,34,36,34,37,36,33,35,36,30,29,31,32,31,36,36,38,40,35,35,35,31,32,30,33,33,32,31,33,32,30,33,35,36,33,33,33,30,34,34,34,32,35,36,36,33,30,32,34,36,37,31,33,33,33,39,33,40,60,90,101,93,96,95,100,101,100,102,103,102,105,104,108,106,110,107,107,109,108,104,106,105,104,105,102,81,92,89,68
A/Italy/8453/2019,72,70,73,77,57,58,57,57,59,58,60,57,56,63,63,64,58,58,58,64,61,59,61,60,57,59,61,64,57,55,61,60,62,61,59,65,58,56,56,56,55,58,60,60,59,56,70,54,57,58,55,57,59,57,59,61,57,57,63,68,67,64,59,59,59,58,56,58,58,59,58,63,56,52,62,62,66,57,55,59,55,31,35,31,26,29,26,29,33,36,31,32,36,37,34,38,38,36,34,37,41,31,31,42,43,37,40,34,35,37,35,38,41,38,38,40,37,40,37,34,38,42,42,42,34,31,33,34,34,31,28,29,28,28,37,46,45,38,39,45,44,32,26,33,36,32,34,37,35,32,40,53,35,45,44,38,45,49,23,20,10,13,14,26,0,13,12,18,26,26,28,26,29,28,25,27,28,22,21,23,24,23,28,28,30,32,27,27,27,23,24,22,25,25,24,23,25,24,24,25,27,28,25,25,25,22,26,26,26,24,27,28,28,25,22,24,26,28,29,25,25,25,25,31,25,32,54,84,91,83,86,85,90,91,90,92,93,92,95,94,98,96,100,97,97,99,98,94,96,95,94,95,92,73,82,79,60
A/Italy/9061/2019,67,65,68,72,52,53,52,52,54,53,55,52,51,58,58,59,53,51,51,59,56,54,56,55,52,54,56,59,52,50,56,55,57,56,54,60,53,51,51,51,48,53,55,55,54,51,65,49,52,53,50,52,54,52,54,56,52,52,58,63,62,59,54,54,54,53,51,53,53,54,53,58,51,47,57,59,61,52,50,54,50,26,30,26,21,24,21,24,28,31,26,27,31,32,29,35,33,31,29,32,36,26,26,37,38,32,35,29,30,32,30,31,34,33,33,33,32,35,32,29,33,37,37,37,29,27,28,29,29,26,23,24,23,23,32,41,40,33,34,40,39,27,21,28,31,27,29,32,30,27,35,48,30,41,39,33,40,44,14,11,9,4,5,17,13,0,11,11,21,21,23,21,24,23,20,22,25,17,16,18,19,18,23,23,25,27,22,22,22,18,19,17,20,20,19,18,20,19,17,20,22,23,20,20,20,17,21,21,21,19,22,23,23,20,17,19,21,23,24,20,20,20,20,26,20,27,49,79,88,80,83,82,87,88,87,89,90,89,92,91,95,93,97,94,94,96,95,91,93,92,91,92,89,68,79,76,55
A/SouthKorea/8203/2019,72,68,71,75,55,56,55,55,57,54,56,55,54,61,61,62,56,54,56,62,59,57,59,58,55,57,59,62,55,53,59,58,60,59,57,63,56,54,54,54,53,55,57,57,57,54,68,52,55,56,53,55,57,55,57,59,55,55,61,66,65,62,57,57,57,56,54,56,56,57,56,61,54,50,60,60,64,55,53,57,53,29,33,29,24,27,24,27,31,34,31,30,34,35,32,38,36,34,32,35,37,29,29,40,39,35,38,32,33,35,33,36,39,36,36,38,35,38,35,32,36,40,40,40,32,30,31,32,32,29,26,27,26,26,35,44,43,38,37,43,42,30,24,31,32,30,32,35,33,30,38,51,33,44,42,36,43,47,21,18,6,9,10,24,12,11,0,14,24,24,26,24,27,26,23,25,26,20,19,21,22,21,26,26,28,30,25,25,25,21,22,20,23,23,22,21,23,22,20,23,25,26,23,23,23,20,24,24,24,22,25,26,26,23,20,22,24,26,27,23,23,23,23,29,23,30,50,82,91,83,86,85,90,91,90,92,93,92,95,94,98,96,100,97,97,99,98,94,96,95,94,95,92,71,82,79,58
A/Italy/9363/2019,72,68,71,75,55,56,55,55,57,56,58,55,54,61,61,62,56,54,56,62,59,57,59,58,55,57,59,62,55,53,59,58,60,58,57,63,56,54,54,54,53,56,58,58,57,54,68,52,55,56,53,55,57,55,57,59,55,55,61,66,65,62,57,57,57,56,54,56,56,57,56,61,54,50,60,62,64,55,53,57,53,29,33,29,24,27,24,27,31,34,31,30,34,35,32,38,36,34,32,35,39,29,29,40,41,35,38,32,33,35,33,36,37,36,36,38,35,37,35,32,36,40,40,40,32,30,31,32,32,29,26,27,26,26,35,44,43,38,37,43,42,30,24,31,34,30,32,35,33,30,38,51,33,44,42,36,43,47,19,16,12,9,10,22,18,11,14,0,24,24,26,24,27,26,23,25,28,20,19,21,22,21,26,26,28,30,25,25,25,21,22,20,23,23,22,21,23,22,20,23,25,26,23,23,23,20,24,24,24,22,25,26,26,23,20,22,24,26,27,23,23,23,23,29,23,30,52,82,91,83,86,85,90,91,90,91,93,92,95,94,98,96,100,97,97,99,98,94,96,95,94,95,92,71,82,79,58
A/Alaska/32/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,47,45,55,57,57,48,48,52,48,27,31,27,22,25,22,25,29,32,29,27,32,33,30,36,34,32,30,33,35,27,27,36,39,33,36,30,31,33,31,34,37,34,32,36,33,34,33,30,34,38,38,38,30,28,29,30,30,23,24,25,24,24,33,42,41,36,35,41,40,28,22,29,32,28,30,33,31,28,36,47,31,42,40,34,41,45,31,28,22,19,20,34,26,21,24,24,0,0,2,2,3,4,7,7,16,10,7,9,10,9,10,10,10,12,23,23,23,9,10,8,11,11,10,9,11,10,10,11,13,10,7,7,7,4,8,8,8,6,9,10,10,13,10,12,14,6,15,13,13,13,13,18,21,18,48,75,87,79,82,79,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,90,87,67,77,74,55
A/Florida/121/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,47,45,55,57,57,48,48,52,48,27,31,27,22,25,22,25,29,32,29,27,32,33,30,36,34,31,30,33,34,27,27,36,38,33,36,30,31,33,31,34,37,34,32,36,33,34,32,30,34,37,37,37,30,28,29,30,30,23,24,25,24,24,33,42,41,36,35,41,40,27,22,29,31,28,29,33,30,28,35,47,31,42,40,34,40,44,31,28,22,19,20,34,26,21,24,24,0,0,2,2,3,4,7,7,16,10,7,9,10,9,10,10,10,12,23,23,23,9,10,8,11,11,10,9,11,10,10,11,13,10,7,7,7,4,8,8,8,6,9,10,10,13,10,12,14,6,15,13,13,13,13,18,21,18,47,75,87,79,82,79,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,89,90,87,67,76,74,55
A/Indiana/35/2019,70,65,68,72,52,53,52,52,54,53,57,52,51,58,58,59,51,53,53,59,56,54,56,55,52,54,56,59,52,50,56,55,57,56,54,60,53,51,51,51,50,53,55,55,52,49,65,49,52,53,50,52,52,52,54,56,52,52,58,63,62,59,54,54,52,53,51,53,53,54,53,58,49,47,57,59,59,50,50,54,50,29,33,29,24,27,24,27,31,34,31,29,34,35,32,38,36,34,32,35,37,29,29,38,41,35,38,32,33,35,33,36,39,36,34,38,35,36,35,32,36,40,40,40,32,30,31,32,32,25,26,27,26,26,35,44,43,38,37,43,42,30,24,31,34,30,32,35,33,30,38,49,33,44,42,36,43,47,33,30,24,21,22,36,28,23,26,26,2,2,0,4,5,6,9,9,18,12,9,11,12,11,12,12,12,14,25,25,25,11,12,10,13,13,12,11,13,12,12,13,15,12,9,9,9,6,10,10,10,8,11,12,12,15,12,14,16,8,17,15,15,15,15,20,23,20,50,77,89,81,84,81,88,89,88,90,91,90,93,92,96,94,98,95,95,97,96,92,94,93,92,92,89,69,79,76,57
A/Michigan/390/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,52,51,56,49,45,55,57,57,48,48,52,48,27,31,27,22,25,22,25,29,32,29,27,32,33,30,35,33,31,29,33,35,27,27,36,39,33,36,30,31,33,31,34,37,34,32,36,33,34,32,30,34,38,38,38,30,28,29,30,30,23,24,25,24,24,33,42,41,36,35,41,40,28,22,29,32,27,29,32,30,27,35,47,31,42,40,34,40,44,31,28,22,19,20,34,26,21,24,24,2,2,4,0,5,4,7,7,16,10,7,9,10,9,10,10,10,12,23,23,23,9,10,8,11,11,10,9,11,10,10,11,13,10,7,7,7,4,8,8,8,6,9,10,10,13,10,12,14,6,15,13,13,13,13,18,21,18,48,75,86,78,81,78,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,89,89,86,66,77,74,55
A/Idaho/30/2019,71,66,69,73,53,54,53,53,55,54,58,53,52,59,59,60,52,54,54,60,57,55,57,56,53,55,57,60,53,51,57,56,58,57,55,61,54,52,52,52,51,54,56,56,53,50,66,50,53,54,51,53,53,53,55,57,53,53,59,64,63,60,55,55,53,54,52,54,54,55,54,59,50,48,58,60,60,51,51,55,51,30,34,30,25,28,25,28,32,35,32,30,35,36,33,39,37,35,33,36,38,30,30,39,42,36,39,33,34,36,34,37,40,37,35,39,36,37,36,33,37,41,41,41,33,31,32,33,33,26,27,28,27,27,36,45,44,39,38,44,43,31,25,32,35,31,33,36,34,31,39,50,34,45,43,37,44,48,34,31,25,22,23,37,29,24,27,27,3,3,5,5,0,7,10,10,19,13,10,12,13,12,13,13,13,15,26,26,26,12,13,11,14,14,13,12,14,13,13,14,16,13,10,10,10,7,11,11,11,9,12,13,13,16,13,15,17,9,18,16,16,16,16,21,24,21,51,78,90,82,85,82,89,90,89,91,92,91,94,93,97,95,99,96,96,98,97,93,95,94,93,93,90,70,80,77,58
A/Alaska/36/2019,70,65,68,72,52,53,52,52,54,53,57,52,51,58,58,59,51,53,53,59,56,54,56,55,52,54,56,59,52,50,56,55,57,56,54,60,53,51,51,51,50,53,55,55,52,49,65,49,52,53,50,52,52,52,54,56,52,52,58,63,62,59,54,54,52,53,51,53,53,54,53,58,51,47,57,59,59,50,50,54,50,29,33,29,24,27,24,27,31,34,31,29,34,35,32,38,36,34,32,35,37,29,29,38,41,35,38,32,33,35,33,36,39,36,34,38,35,36,35,32,36,40,40,40,32,30,31,32,32,25,26,27,26,26,35,44,43,38,37,43,40,30,24,29,34,30,32,35,33,30,38,49,33,44,42,36,43,47,33,30,24,21,22,36,28,23,26,26,4,4,6,4,7,0,9,9,18,12,9,11,12,11,12,12,12,14,25,25,25,11,12,10,13,13,12,11,13,12,12,13,15,12,9,9,9,6,10,10,10,8,11,12,12,15,12,14,16,8,17,15,15,15,15,20,23,20,50,77,89,81,84,81,88,89,88,90,91,90,93,92,96,94,98,95,95,97,96,92,94,93,92,92,89,69,79,76,57
A/Colorado/36/2019,67,62,65,69,49,50,49,49,51,50,54,49,48,55,55,56,48,50,50,56,53,51,53,52,49,51,53,56,49,47,53,52,54,53,51,57,50,48,48,48,47,50,52,52,49,46,62,46,49,50,47,49,49,49,51,53,49,49,55,60,59,56,51,51,49,50,48,50,50,51,50,55,48,44,54,55,57,47,47,51,47,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,35,38,32,35,29,30,32,30,33,36,33,31,35,32,33,32,29,33,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,27,21,28,31,27,29,32,30,27,35,46,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,7,7,9,7,10,9,0,8,15,9,6,8,9,8,9,9,11,13,22,22,22,8,9,7,10,10,9,8,10,9,9,10,12,7,4,4,4,1,5,5,3,3,8,9,7,12,9,11,13,9,14,12,12,12,12,17,20,17,47,76,84,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,89,89,86,66,76,73,54
A/Michigan/387/2019,69,64,67,71,51,52,51,51,53,52,56,51,50,57,57,58,50,52,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,54,54,51,48,64,48,51,52,49,51,51,51,53,55,49,51,57,62,61,58,53,53,51,52,50,52,52,53,52,57,50,46,56,58,60,48,49,53,49,28,32,28,23,26,23,26,30,33,30,29,33,34,31,37,35,33,31,34,38,28,28,37,40,34,37,31,32,34,32,35,38,35,33,37,34,35,34,31,35,39,39,39,31,29,30,31,31,24,25,26,25,25,34,43,42,37,36,42,41,29,23,30,33,29,31,34,32,29,37,48,32,43,41,35,42,46,32,29,23,20,21,35,27,22,25,25,7,7,9,7,10,9,8,0,17,9,8,10,11,10,11,11,9,11,24,24,24,10,11,9,12,12,11,10,12,11,11,12,14,11,8,8,8,5,9,9,9,7,10,11,11,14,11,13,15,9,16,14,14,14,14,19,22,19,49,76,88,80,83,82,87,88,87,89,90,89,92,91,95,93,95,94,94,96,95,91,93,92,91,91,88,68,78,75,56
